"Loc","Orden","St","Bottle","date","longitude","latitude","Depth","pressure","theta","salinity","oxygen","silicate","nitrate","phosphate","ct","at","year"
2013000025016,15667,25,16,2013,-20,52.999,197,198.6,11.393,35.433,244,3.4,9.91,0.63,2142.6,2332.4,2013.6
2013000025015,15668,25,15,2013,-20,52.999,248,250.8,10.789,35.325,242.5,4.3,11.01,0.71,2145,2326.8,2013.6
2013000025014,15669,25,14,2013,-20,52.999,321,324.2,10.519,35.318,224.6,5.6,13.11,0.83,2155.2,2324.8,2013.6
2013000025013,15670,25,13,2013,-20,52.999,395,399.4,10.382,35.367,211.3,6.7,14.71,0.93,2164,2326.5,2013.6
2013000025012,15671,25,12,2013,-20,52.999,469,474.2,10.087,35.395,204.5,7.4,15.6,0.98,2169,2328.7,2013.6
2013000025011,15672,25,11,2013,-20,52.999,567,573.3,8.301,35.173,190.8,10.4,19,1.22,2183.1,2323,2013.6
2013000025010,15673,25,10,2013,-20,52.999,642,648.7,7.4519,35.136,202.9,10.7,18.8,1.22,2184.1,2319.2,2013.6
2013000025009,15674,25,9,2013,-20,52.999,740,748.1,6.3604,35.086,220,10.9,18.6,1.21,2183,2314.9,2013.6
2013000025008,15675,25,8,2013,-20,52.999,889,899.3,5.6031,35.092,235.7,10.9,18.1,1.18,2181.1,2315.4,2013.6
2013000025007,15676,25,7,2013,-20,52.999,1037,1049.3,4.6146,34.97,256.9,10.3,17.5,1.15,2173.4,2307,2013.6
2013000025006,15677,25,6,2013,-20,52.999,1184,1198.1,4.2177,34.944,265.2,10.4,17.3,1.14,2172.5,2304.9,2013.6
2013000025005,15678,25,5,2013,-20,52.999,1382,1398.9,3.8667,34.92,271.1,10.6,17.1,1.13,2169.5,2302.7,2013.6
2013000025004,15679,25,4,2013,-20,52.999,1578,1598.4,3.6833,34.917,271.2,11.1,17.1,1.13,2168.5,2303.6,2013.6
2013000025003,15680,25,3,2013,-20,52.999,1921,1947.5,3.3689,34.928,270.6,12.8,17.2,1.14,2166.8,2305.4,2013.6
2013000025002,15681,25,2,2013,-20,52.999,2315,2348.5,3.0052,34.929,270.7,15.3,17.1,1.14,2168.3,2309.3,2013.6
2013000025001,15682,25,1,2013,-20,52.999,2659,2699.5,2.6628,34.936,257,27.1,18.81,1.26,2186.1,2326,2013.6
2013000026024,15683,26,24,2013,-20.001,52.5,4,4.5,15.521,35.444,254.5,0.4,0.32,0.08,2065.9,2339.2,2013.60273972603
2013000026023,15684,26,23,2013,-20.001,52.5,28,27.8,15.406,35.443,254.8,0.4,0.42,0.08,2066.8,2339.4,2013.60273972603
2013000026022,15685,26,22,2013,-20.001,52.5,55,55.2,12.78,35.553,242.5,1.7,7.53,0.48,2124.2,2338.7,2013.60273972603
2013000026021,15686,26,21,2013,-20.001,52.5,79,79.3,12.329,35.562,243.7,3,8.62,0.55,2131.2,2339.1,2013.60273972603
2013000026020,15687,26,20,2013,-20.001,52.5,102,103,11.968,35.509,242.9,3.3,9.21,0.59,2134.9,2336.6,2013.60273972603
2013000026019,15688,26,19,2013,-20.001,52.5,128,128.7,11.698,35.459,241.7,3.8,9.91,0.63,2134.9,2333.4,2013.60273972603
2013000026017,15689,26,17,2013,-20.001,52.5,177,178.8,11.38,35.439,245.5,3.4,9.91,0.64,2135.9,2332.2,2013.60273972603
2013000026015,15690,26,15,2013,-20.001,52.5,258,260.7,10.908,35.391,244.4,3.9,10.5,0.7,2139.3,2328.6,2013.60273972603
2013000026008,15691,26,8,2013,-20.001,52.5,887,896.6,6.6777,35.206,217.5,11.1,18.3,1.22,2182.3,2321.6,2013.60273972603
2013000026006,15692,26,6,2013,-20.001,52.5,1382,1398.6,4.1336,34.954,270.4,10.7,17.2,1.17,2166.6,2305.3,2013.60273972603
2013000026003,15693,26,3,2013,-20.001,52.5,2069,2098.1,3.2871,34.921,271.7,12.9,17.1,1.16,2162.2,2305,2013.60273972603
2013000026001,15694,26,1,2013,-20.001,52.5,2764,2807,2.6609,34.937,258.8,25.7,18.51,1.28,2179.2,2324.6,2013.60273972603
2013000027024,15695,27,24,2013,-20,51.996,3,2.9,15.824,35.168,253.7,0.3,0.11,0.08,2062,2327.1,2013.60273972603
2013000027023,15696,27,23,2013,-20,51.996,19,19.1,15.674,35.166,255.9,0.3,0.42,0.1,2064.5,2325.8,2013.60273972603
2013000027022,15697,27,22,2013,-20,51.996,42,42.6,11.655,35.163,272,0.5,5.18,0.41,2104.4,2323.1,2013.60273972603
2013000027021,15698,27,21,2013,-20,51.996,67,68,10.874,35.231,258,1.4,8.36,0.6,2125.4,2324.2,2013.60273972603
2013000027020,15699,27,20,2013,-20,51.996,90,90.6,10.571,35.257,253.7,2.8,9.92,0.67,2132.8,2324.8,2013.60273972603
2013000027019,15700,27,19,2013,-20,51.996,118,119.4,10.346,35.241,245.1,4.2,11.21,0.75,2139.1,2322.5,2013.60273972603
2013000027018,15701,27,18,2013,-20,51.996,141,142.1,10.2,35.226,240.9,4.7,11.81,0.79,2142.1,2321.2,2013.60273972603
2013000027017,15702,27,17,2013,-20,51.996,185,187.2,9.6997,35.158,244.3,4.9,12.21,0.82,2142.6,2318.3,2013.60273972603
2013000027016,15703,27,16,2013,-20,51.996,252,254.4,9.0217,35.093,214.2,8.1,16.01,1.06,2159.3,2314.9,2013.60273972603
2013000027015,15704,27,15,2013,-20,51.996,313,316,8.0527,35.012,210.4,9.4,17.51,1.16,2168.1,2309.3,2013.60273972603
2013000027014,15705,27,14,2013,-20,51.996,404,407.9,7.009,34.98,207.8,10.8,18.91,1.25,2176.1,2309.4,2013.60273972603
2013000027013,15706,27,13,2013,-20,51.996,481,486.3,6.0714,34.962,223.8,10.8,18.5,1.23,2174.5,2308.3,2013.60273972603
2013000027012,15707,27,12,2013,-20,51.996,614,620.4,5.1208,34.946,243.8,10.7,18,1.2,2172.1,2306.2,2013.60273972603
2013000027011,15708,27,11,2013,-20,51.996,704,711.7,5.1024,35.01,245.2,10.6,17.8,1.18,2172.5,2309.9,2013.60273972603
2013000027010,15709,27,10,2013,-20,51.996,886,895.7,4.4942,34.961,259,10.5,17.5,1.16,2165.2,2307,2013.60273972603
2013000027009,15710,27,9,2013,-20,51.996,1043,1054.4,4.237,34.954,262.9,10.7,17.3,1.16,2165.3,2306.1,2013.60273972603
2013000027008,15711,27,8,2013,-20,51.996,1218,1232.3,3.9308,34.932,267.7,10.9,17.2,1.15,2164.4,2304.8,2013.60273972603
2013000027007,15712,27,7,2013,-20,51.996,1517,1536.2,3.6074,34.918,270.9,11.5,17.2,1.15,2161.3,2302.3,2013.60273972603
2013000027006,15713,27,6,2013,-20,51.996,1886,1911,3.3056,34.918,271.9,12.7,17.1,1.15,2162.5,2303.7,2013.60273972603
2013000027005,15714,27,5,2013,-20,51.996,2306,2339,2.948,34.934,266.4,18.2,17.6,1.2,2167.3,2313.4,2013.60273972603
2013000027004,15715,27,4,2013,-20,51.996,2684,2725.6,2.6494,34.941,257.2,26.4,18.8,1.28,2178.3,2326.1,2013.60273972603
2013000027003,15716,27,3,2013,-20,51.996,3100,3150.6,2.384,34.927,246.1,36.5,20.6,1.41,2191.2,2340.9,2013.60273972603
2013000027002,15717,27,2,2013,-20,51.996,3441,3500,2.1981,34.91,240.7,43.2,21.8,1.49,2201,2351.7,2013.60273972603
2013000027001,15718,27,1,2013,-20,51.996,3738,3804.6,2.1318,34.903,238.8,46,22.11,1.52,2204.9,2355.5,2013.60273972603
2013000028024,15719,28,24,2013,-20,51.502,3,2.9,16.091,35.193,257.4,0.3,0.01,0.08,2059.3,2329.2,2013.60273972603
2013000028023,15720,28,23,2013,-20,51.502,23,23.3,13.144,35.157,273.5,0.2,3.6,0.3,2092.3,2322,2013.60273972603
2013000028022,15721,28,22,2013,-20,51.502,49,49.1,10.905,35.152,261.7,0.6,6.45,0.56,2121.7,2322.6,2013.60273972603
2013000028019,15722,28,19,2013,-20,51.502,123,124,9.8817,35.17,249.9,3.7,11.31,0.76,2140.2,2319.4,2013.60273972603
2013000028017,15723,28,17,2013,-20,51.502,270,272.5,8.3019,35.015,220.6,8.4,16.41,1.09,2163.4,2313.5,2013.60273972603
2013000028016,15724,28,16,2013,-20,51.502,346,349.4,7.1273,34.958,203.6,10.8,19.21,1.28,2177.8,2308.7,2013.60273972603
2013000028015,15725,28,15,2013,-20,51.502,421,425,6.8236,35.044,210.3,10.7,18.81,1.25,2178.6,2313.6,2013.60273972603
2013000028014,15726,28,14,2013,-20,51.502,494,499.3,6.5067,35.1,217.2,10.8,18.51,1.23,2178.9,2317.2,2013.60273972603
2013000028013,15727,28,13,2013,-20,51.502,593,599,6.1199,35.124,224.9,10.9,18.31,1.21,2179.6,2318.5,2013.60273972603
2013000028011,15728,28,11,2013,-20,51.502,889,898.6,4.597,34.996,255.5,10.6,17.5,1.17,2170.8,2309,2013.60273972603
2013000028009,15729,28,9,2013,-20,51.502,1184,1197.7,3.9188,34.934,268.5,10.8,17.2,1.15,2165.5,2309.7,2013.60273972603
2013000028007,15730,28,7,2013,-20,51.502,1574,1594,3.4884,34.923,271.6,11.7,17.2,1.16,2161.3,2304.7,2013.60273972603
2013000028005,15731,28,5,2013,-20,51.502,2362,2396.3,2.8606,34.94,269.4,16.8,17.2,1.16,2165.8,2312.7,2013.60273972603
2013000028003,15732,28,3,2013,-20,51.502,3147,3198.9,2.3165,34.924,246,38.2,20.9,1.42,2193.4,2345.7,2013.60273972603
2013000028001,15733,28,1,2013,-20,51.502,3613,3676.6,2.146,34.906,238.4,45.5,22.11,1.52,2204.3,2355.9,2013.60273972603
2013000029024,15734,29,24,2013,-20.001,51,4,3.6,16.236,35.146,254.6,0.2,0.11,0.07,2062.1,2326.3,2013.60547945205
2013000029023,15735,29,23,2013,-20.001,51,31,31.2,13.155,35.164,278.9,0.2,3.08,0.25,2091.1,2323.1,2013.60547945205
2013000029022,15736,29,22,2013,-20.001,51,60,60.6,11.514,35.168,267.8,0.3,5.49,0.45,2114.7,2324.8,2013.60547945205
2013000029021,15737,29,21,2013,-20.001,51,86,86.8,10.605,35.179,259,1.1,8.24,0.6,2131.4,2322,2013.60547945205
2013000029020,15738,29,20,2013,-20.001,51,110,111.3,10.183,35.184,255.2,2.2,10.11,0.67,2136.5,2321.4,2013.60547945205
2013000029019,15739,29,19,2013,-20.001,51,136,137.3,9.95,35.173,252.8,3,10.81,0.72,2140,2319.4,2013.60547945205
2013000029018,15740,29,18,2013,-20.001,51,160,161.1,9.7898,35.165,247.9,4,11.71,0.77,2143.5,2318.5,2013.60547945205
2013000029017,15741,29,17,2013,-20.001,51,222,223.7,8.9131,35.057,236.1,6.3,14.31,0.94,2155.2,2313,2013.60547945205
2013000029016,15742,29,16,2013,-20.001,51,310,312.8,7.8273,34.99,206.7,9.8,18.21,1.19,2174,2310.2,2013.60547945205
2013000029015,15743,29,15,2013,-20.001,51,383,387,7.3347,35.035,205.7,10.5,18.81,1.23,2180.7,2314.2,2013.60547945205
2013000029014,15744,29,14,2013,-20.001,51,457,461.6,5.9914,34.917,223.7,10.7,18.61,1.23,2178.2,2306.1,2013.60547945205
2013000029013,15745,29,13,2013,-20.001,51,532,537.2,5.5838,34.956,233.1,10.7,18.31,1.21,2178.2,2307.7,2013.60547945205
2013000029012,15746,29,12,2013,-20.001,51,642,648.6,5.498,35.035,235.9,10.7,18.21,1.19,2178.2,2310.2,2013.60547945205
2013000029011,15747,29,11,2013,-20.001,51,815,823.9,5.1363,35.061,245.2,10.8,17.8,1.16,2176.4,2314.4,2013.60547945205
2013000029010,15748,29,10,2013,-20.001,51,963,973.6,4.4875,34.99,258.6,10.7,17.5,1.15,2171.6,2309.2,2013.60547945205
2013000029009,15749,29,9,2013,-20.001,51,1074,1086.1,4.2217,34.968,262.7,10.8,17.4,1.15,2170.3,2307.8,2013.60547945205
2013000029007,15750,29,7,2013,-20.001,51,1431,1448.7,3.6023,34.916,273.6,11.2,17.1,1.14,2166.1,2303.7,2013.60547945205
2013000029006,15751,29,6,2013,-20.001,51,1628,1649.1,3.4358,34.92,271.8,11.8,17.2,1.14,2165.9,2304.3,2013.60547945205
2013000029005,15752,29,5,2013,-20.001,51,2070,2098.9,3.0474,34.923,273.9,13.4,16.9,1.13,2166.1,2306.6,2013.60547945205
2013000029004,15753,29,4,2013,-20.001,51,2464,2500.6,2.7924,34.941,265.3,19.8,17.8,1.19,2174.1,2316.9,2013.60547945205
2013000029003,15754,29,3,2013,-20.001,51,2854,2898.4,2.508,34.938,253.3,30.2,19.5,1.31,2188.1,2332.2,2013.60547945205
2013000029002,15755,29,2,2013,-20.001,51,3246,3299.8,2.2901,34.919,243.8,39.4,21.2,1.43,2199.6,2345.2,2013.60547945205
2013000030024,15756,30,24,2013,-19.992,50.498,3,3.4,16.27,35.182,253.3,0.2,0.01,0.07,2059.8,2327.9,2013.60547945205
2013000030023,15757,30,23,2013,-19.992,50.498,17,17,16.197,35.186,254.7,0.2,0.11,0.07,2059.1,2328.6,2013.60547945205
2013000030021,15758,30,21,2013,-19.992,50.498,61,61.2,12.226,35.265,259.3,0.4,4.8,0.42,2110.6,2328.4,2013.60547945205
2013000030020,15759,30,20,2013,-19.992,50.498,85,85.5,11.215,35.225,258.5,0.8,7.01,0.55,2121,2324.8,2013.60547945205
2013000030019,15760,30,19,2013,-19.992,50.498,106,106.6,10.511,35.211,254,2,9.76,0.64,2130.3,2320.6,2013.60547945205
2013000030018,15761,30,18,2013,-19.992,50.498,148,149.2,10.103,35.197,251.9,3.3,10.92,0.72,2135.9,2319.9,2013.60547945205
2013000030017,15762,30,17,2013,-19.992,50.498,208,210.1,9.6455,35.143,248.4,4.3,12.02,0.79,2142.4,2317.7,2013.60547945205
2013000030016,15763,30,16,2013,-19.992,50.498,284,286.2,9.0473,35.104,224.8,7.1,15.21,0.99,2159.2,2314.7,2013.60547945205
2013000030015,15764,30,15,2013,-19.992,50.498,357,360.2,8.0197,34.996,215.1,8.9,17.31,1.13,2166,2309.9,2013.60547945205
2013000030014,15765,30,14,2013,-19.992,50.498,419,423.5,7.3587,34.987,207,10.3,18.81,1.23,2176,2310.7,2013.60547945205
2013000030013,15766,30,13,2013,-19.992,50.498,567,573.1,6.7786,35.119,211.8,10.9,18.81,1.22,2180,2319.2,2013.60547945205
2013000030011,15767,30,11,2013,-19.992,50.498,865,873.9,4.8885,35.009,250,10.6,17.9,1.17,2171.9,2311.9,2013.60547945205
2013000030009,15768,30,9,2013,-19.992,50.498,1333,1349.2,3.8105,34.917,271.9,10.6,17.3,1.14,2163.7,2304.3,2013.60547945205
2013000030007,15769,30,7,2013,-19.992,50.498,1749,1771.3,3.4508,34.916,271.6,11.8,17.3,1.14,2160.8,2304.1,2013.60547945205
2013000030005,15770,30,5,2013,-19.992,50.498,2266,2298.7,3.0249,34.926,272.9,13.9,17.1,1.13,2161.7,2306.6,2013.60547945205
2013000030003,15771,30,3,2013,-19.992,50.498,3049,3098.2,2.4557,34.934,251.1,32.5,20,1.34,2187.7,2335,2013.60547945205
2013000031024,15772,31,24,2013,-20,49.999,3,2.8,16.792,35.442,251.5,0.4,0.01,0.06,2056,2341.7,2013.60547945205
2013000031023,15773,31,23,2013,-20,49.999,23,23.6,16.562,35.432,250.5,0.4,0.01,0.07,2058.2,2340,2013.60547945205
2013000031022,15774,31,22,2013,-20,49.999,49,49.7,13.134,35.349,252.3,0.6,3.68,0.36,2108,2341,2013.60547945205
2013000031021,15775,31,21,2013,-20,49.999,72,72.4,12.658,35.433,247.1,1.1,6.63,0.44,2118.4,2334.3,2013.60547945205
2013000031020,15776,31,20,2013,-20,49.999,98,98.6,12.327,35.518,243.3,2.4,8.62,0.54,2129.5,2339,2013.60547945205
2013000031019,15777,31,19,2013,-20,49.999,124,125.3,11.776,35.455,243,2.9,9.51,0.6,2134.6,2333.4,2013.60547945205
2013000031018,15778,31,18,2013,-20,49.999,164,165.6,11.274,35.387,239.5,3.8,10.61,0.68,2137.8,2329.7,2013.60547945205
2013000031017,15779,31,17,2013,-20,49.999,251,253.6,10.915,35.351,239.7,4.3,11.21,0.72,2140.1,2326.4,2013.60547945205
2013000031016,15780,31,16,2013,-20,49.999,322,325.1,10.374,35.279,232.8,5.3,12.61,0.81,2145.8,2325.4,2013.60547945205
2013000031015,15781,31,15,2013,-20,49.999,414,417.8,8.9713,35.093,218.7,7.7,15.81,1.03,2158.4,2316.3,2013.60547945205
2013000031013,15782,31,13,2013,-20,49.999,614,620.1,7.6164,35.165,199.5,10.7,18.9,1.22,2182.1,2319.8,2013.60547945205
2013000031012,15783,31,12,2013,-20,49.999,797,805.3,5.3393,34.976,238,10.6,18.3,1.2,2173.1,2307.8,2013.60547945205
2013000031011,15784,31,11,2013,-20,49.999,940,950.7,5.2807,35.057,242.3,10.7,18,1.18,2174.2,2314.8,2013.60547945205
2013000031010,15785,31,10,2013,-20,49.999,1090,1102.7,4.5094,34.978,258.8,10.4,17.6,1.15,2169.3,2309.1,2013.60547945205
2013000031009,15786,31,9,2013,-20,49.999,1304,1319.2,3.9725,34.928,269.6,10.4,17.2,1.13,2164.1,2305.1,2013.60547945205
2013000031008,15787,31,8,2013,-20,49.999,1699,1721,3.5742,34.918,271.3,11.4,17.3,1.14,2163.4,2304.4,2013.60547945205
2013000031007,15788,31,7,2013,-20,49.999,2051,2079.3,3.2737,34.918,272.9,12.3,17.2,1.14,2161.6,2304.6,2013.60547945205
2013000031006,15789,31,6,2013,-20,49.999,2475,2511.6,2.9824,34.93,273,13.8,16.9,1.12,2163.8,2307.2,2013.60547945205
2013000031005,15790,31,5,2013,-20,49.999,2800,2843.4,2.7656,34.943,265.3,19.8,17.7,1.19,2170.2,2316.5,2013.60547945205
2013000031004,15791,31,4,2013,-20,49.999,3145,3196.5,2.5221,34.94,254.7,29,19.3,1.29,2181.7,2330.5,2013.60547945205
2013000031003,15792,31,3,2013,-20,49.999,3537,3598.3,2.3071,34.922,244.1,39,21.2,1.43,2194.1,2344.5,2013.60547945205
2013000031001,15793,31,1,2013,-20,49.999,4387,4471.9,2.124,34.904,239.6,45.5,22.31,1.5,2205.7,2356,2013.60547945205
2013000032024,15794,32,24,2013,-20.002,49.508,3,2.8,16.872,35.46,246.5,0.5,0.01,0.05,2062,2340.3,2013.60547945205
2013000032022,15795,32,22,2013,-20.002,49.508,61,62,13.166,35.52,248.6,0.8,5.4,0.41,2122.8,2340.5,2013.60547945205
2013000032020,15796,32,20,2013,-20.002,49.508,111,111.7,12.067,35.495,255.7,1.3,7.82,0.5,2132.4,2337,2013.60547945205
2013000032018,15797,32,18,2013,-20.002,49.508,160,161.3,11.697,35.479,254.8,1.9,8.51,0.54,2132.7,2333.6,2013.60547945205
2013000032015,15798,32,15,2013,-20.002,49.508,379,383,10.955,35.473,238.2,4.5,11.31,0.72,2145.9,2333.5,2013.60547945205
2013000032012,15799,32,12,2013,-20.002,49.508,691,698.6,8.906,35.307,191.5,9.9,18.3,1.17,2180.9,2327.4,2013.60547945205
2013000032005,15800,32,5,2013,-20.002,49.508,2463,2498.5,2.9992,34.927,271.5,15.1,17.3,1.15,2164.2,2309.3,2013.60547945205
2013000032001,15801,32,1,2013,-20.002,49.508,3903,3973.7,2.1719,34.909,239.9,43.9,22,1.48,2201.9,2354,2013.60547945205
2013000033024,15802,33,24,2013,-19.991,49,2,2.5,18.156,35.619,240.2,0.5,0.03,0.06,2058.8,2348.1,2013.60821917808
2013000033023,15803,33,23,2013,-19.991,49,15,15.5,18.17,35.648,240.3,0.5,0.03,0.06,2063.5,2349.7,2013.60821917808
2013000033022,15804,33,22,2013,-19.991,49,36,35.9,16.02,35.568,259.4,0.4,0.37,0.12,2078,2344.2,2013.60821917808
2013000033021,15805,33,21,2013,-19.991,49,60,61,13.24,35.564,246.9,1,6.15,0.42,2118.2,2339.8,2013.60821917808
2013000033020,15806,33,20,2013,-19.991,49,84,85.2,12.89,35.628,243.6,2.2,7.64,0.49,2126.5,2341.5,2013.60821917808
2013000033019,15807,33,19,2013,-19.991,49,122,123.2,12.509,35.596,242.6,2.8,8.23,0.53,2130,2341.3,2013.60821917808
2013000033018,15808,33,18,2013,-19.991,49,184,185.8,11.86,35.503,244.6,2.7,9.13,0.59,2133.2,2336.7,2013.60821917808
2013000033017,15809,33,17,2013,-19.991,49,257,259.7,11.547,35.498,238.6,3.7,10.33,0.66,2138.7,2334.8,2013.60821917808
2013000033016,15810,33,16,2013,-19.991,49,345,348.2,11.136,35.465,242.4,3.8,10.62,0.68,2140.2,2331.4,2013.60821917808
2013000033014,15811,33,14,2013,-19.991,49,568,573.4,10.499,35.445,213.5,6.3,14.32,0.9,2159.6,2334,2013.60821917808
2013000033013,15812,33,13,2013,-19.991,49,740,748.1,8.9313,35.334,188.8,9.9,18.42,1.18,2180.9,2332.5,2013.60821917808
2013000033011,15813,33,11,2013,-19.991,49,1012,1023.5,6.7867,35.267,215.9,10.9,18.32,1.18,2183.7,2327,2013.60821917808
2013000033010,15814,33,10,2013,-19.991,49,1186,1199.3,5.502,35.121,238.1,11,18.02,1.18,2176.3,2317,2013.60821917808
2013000033009,15815,33,9,2013,-19.991,49,1480,1497.8,4.2272,34.98,260.8,11.2,17.62,1.16,2168.1,2307,2013.60821917808
2013000033008,15816,33,8,2013,-19.991,49,2070,2097.7,3.2728,34.921,271.4,13.2,17.41,1.16,2161.1,2310,2013.60821917808
2013000033006,15817,33,6,2013,-19.991,49,2658,2697.8,2.786,34.943,263.6,20.8,18.11,1.21,2170.8,2318,2013.60821917808
2013000033005,15818,33,5,2013,-19.991,49,3050,3098.4,2.5292,34.938,254.8,28.9,19.31,1.3,2180.6,2328.8,2013.60821917808
2013000033004,15819,33,4,2013,-19.991,49,3439,3497,2.3272,34.925,245.5,38.1,21.11,1.42,2192.2,2343.9,2013.60821917808
2013000033003,15820,33,3,2013,-19.991,49,3830,3898.6,2.2073,34.912,241.4,42.6,21.91,1.47,2198.8,2351,2013.60821917808
2013000033002,15821,33,2,2013,-19.991,49,4081,4156.5,2.1702,34.91,240.6,43.9,22.11,1.49,2200.6,2351.8,2013.60821917808
2013000033001,15822,33,1,2013,-19.991,49,4400,4484.3,2.1416,34.906,240.6,44.9,22.21,1.5,2203.2,2354.9,2013.60821917808
2013000034024,15823,34,24,2013,-20,48.499,3,2.6,18.34,35.519,241,0.4,0.01,0.05,2054,2345.2,2013.60821917808
2013000035024,15824,35,24,2013,-20.001,48,2,2.2,18.839,35.598,236.6,0.5,0,0.03,2061.6,2347.2,2013.60821917808
2013000035023,15825,35,23,2013,-20.001,48,30,30.5,18.04,35.63,236.2,0.5,0.01,0.05,2070.5,2348.7,2013.60821917808
2013000035022,15826,35,22,2013,-20.001,48,60,60.7,13.747,35.598,238.1,0.9,5.01,0.35,2118.7,2343.4,2013.60821917808
2013000035021,15827,35,21,2013,-20.001,48,87,87.3,12.94,35.621,240.2,2.2,7.72,0.49,2132.6,2341,2013.60821917808
2013000035020,15828,35,20,2013,-20.001,48,110,111.1,12.602,35.6,239.6,3,8.62,0.53,2134.7,2340.4,2013.60821917808
2013000035019,15829,35,19,2013,-20.001,48,135,136.5,12.298,35.559,239.9,3.5,9.01,0.56,2135.3,2337,2013.60821917808
2013000035018,15830,35,18,2013,-20.001,48,195,196.7,11.915,35.504,237.1,3.7,9.81,0.62,2138.4,2336.2,2013.60821917808
2013000035017,15831,35,17,2013,-20.001,48,282,284.5,11.349,35.443,225.7,4.9,11.81,0.75,2149.8,2332.2,2013.60821917808
2013000035016,15832,35,16,2013,-20.001,48,359,362.2,11.039,35.439,212.7,5.8,13.61,0.85,2157.6,2331.5,2013.60821917808
2013000035015,15833,35,15,2013,-20.001,48,431,434.6,10.471,35.39,205.6,6.9,15.11,0.94,2163.8,2327.9,2013.60821917808
2013000035014,15834,35,14,2013,-20.001,48,498,502.9,9.6767,35.294,190.8,8.7,17.4,1.09,2174.5,2323.4,2013.60821917808
2013000035013,15835,35,13,2013,-20.001,48,608,613.7,8.6314,35.219,189,10.2,18.8,1.17,2181.2,2323,2013.60821917808
2013000035010,15836,35,10,2013,-20.001,48,1161,1174.1,4.7385,35.028,252.6,10.7,17.6,1.12,2172.7,2310.5,2013.60821917808
2013000035009,15837,35,9,2013,-20.001,48,1333,1348.7,4.1069,34.95,264,10.7,17.4,1.12,2168.3,2305.6,2013.60821917808
2013000035008,15838,35,8,2013,-20.001,48,1653,1673.4,3.6046,34.917,270.2,11.3,17.2,1.12,2163.4,2303.4,2013.60821917808
2013000035007,15839,35,7,2013,-20.001,48,2071,2099.3,3.187,34.917,274.4,13.1,17.2,1.12,2163,2305.7,2013.60821917808
2013000035005,15840,35,5,2013,-20.001,48,2854,2897.8,2.6081,34.941,254.9,27.3,19.1,1.27,2180.9,2329,2013.60821917808
2013000035004,15841,35,4,2013,-20.001,48,3245,3297.6,2.359,34.924,245.6,36.6,20.7,1.38,2194.4,2342.4,2013.60821917808
2013000035003,15842,35,3,2013,-20.001,48,3634,3696.4,2.2145,34.911,241.2,42.1,21.7,1.45,2201,2351.4,2013.60821917808
2013000035002,15843,35,2,2013,-20.001,48,4025,4098.1,2.1661,34.907,239.5,43.8,22,1.47,2203.6,2354.1,2013.60821917808
2013000035001,15844,35,1,2013,-20.001,48,4349,4431.7,2.1523,34.906,238.2,44.4,22.1,1.48,2206,2355.5,2013.60821917808
2013000036024,15845,36,24,2013,-19.997,47.479,3,2.8,19.329,35.785,232.7,0.4,0,0.04,2071.5,2356.6,2013.61095890411
2013000036022,15846,36,22,2013,-19.997,47.479,35,35.7,18.177,35.758,243.1,0.5,0.01,0.07,2078.7,2349.1,2013.61095890411
2013000036021,15847,36,21,2013,-19.997,47.479,60,60.6,14.53,35.853,236.1,1.8,4.91,0.31,2121,2354,2013.61095890411
2013000036019,15848,36,19,2013,-19.997,47.479,122,122.7,13.237,35.726,238,2.8,7.52,0.47,2130.1,2347.1,2013.61095890411
2013000036017,15849,36,17,2013,-19.997,47.479,259,261.8,12.312,35.615,215.7,4.4,11.31,0.7,2148,2340.5,2013.61095890411
2013000036016,15850,36,16,2013,-19.997,47.479,346,349.6,11.847,35.57,207.2,5.3,13.01,0.8,2155.3,2338,2013.61095890411
2013000036014,15851,36,14,2013,-19.997,47.479,568,573.7,10.604,35.471,204.6,6.7,15,0.93,2167.2,2335.1,2013.61095890411
2013000036013,15852,36,13,2013,-19.997,47.479,774,781.8,9.3018,35.442,186,9.9,18.2,1.15,2184.7,2336.2,2013.61095890411
2013000036012,15853,36,12,2013,-19.997,47.479,865,874.1,7.7167,35.259,198,11,18.9,1.22,2186.2,2325.1,2013.61095890411
2013000036011,15854,36,11,2013,-19.997,47.479,1012,1022.7,6.5136,35.201,218.5,11.1,18.4,1.19,2183.9,2324.1,2013.61095890411
2013000036009,15855,36,9,2013,-19.997,47.479,1506,1524.6,4.0349,34.944,266.1,10.8,17.4,1.14,2169,2306.1,2013.61095890411
2013000036007,15856,36,7,2013,-19.997,47.479,2218,2249,3.1882,34.914,272.9,12.8,17.3,1.14,2164.2,2305,2013.61095890411
2013000036005,15857,36,5,2013,-19.997,47.479,3050,3097.9,2.5749,34.94,254.9,28.4,19.3,1.3,2183.3,2328.8,2013.61095890411
2013000036003,15858,36,3,2013,-19.997,47.479,3904,3973.8,2.2018,34.911,241.3,42.5,21.9,1.47,2201.9,2350.5,2013.61095890411
2013000036002,15859,36,2,2013,-19.997,47.479,4186,4263.6,2.1566,34.908,239.9,44.8,22.1,1.49,2203.6,2353.4,2013.61095890411
2013000036001,15860,36,1,2013,-19.997,47.479,4534,4622.2,2.1376,34.904,240,45.4,22.2,1.49,2204.3,2354.8,2013.61095890411
2013000037024,15861,37,24,2013,-19.993,46.999,3,3,19.073,35.737,234.6,0.3,0.01,0.05,2071.8,2347.6,2013.61095890411
